section,metric,month,value,month_date
Appointment Mode4,Face-to-Face,Nov-25,0.628531015078424,2025-11-01
Appointment Mode4,Face-to-Face,Nov-25,19574826.0,2025-11-01
Appointment Mode4,Face-to-Face,Dec-25,0.615463716417859,2025-12-01
Appointment Mode4,Face-to-Face,Dec-25,18996351.0,2025-12-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Jul-23,,2023-07-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Aug-23,,2023-08-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Sep-23,,2023-09-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Oct-23,,2023-10-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Nov-23,,2023-11-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Dec-23,,2023-12-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Jan-24,,2024-01-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Feb-24,,2024-02-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Mar-24,,2024-03-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Apr-24,,2024-04-01
2,"For this reason, these appointments are reported as ""Unknown"" status",May-24,,2024-05-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Jun-24,,2024-06-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Jul-24,,2024-07-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Aug-24,,2024-08-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Sep-24,,2024-09-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Oct-24,,2024-10-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Nov-24,,2024-11-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Dec-24,,2024-12-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Jan-25,,2025-01-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Feb-25,,2025-02-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Mar-25,,2025-03-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Apr-25,,2025-04-01
2,"For this reason, these appointments are reported as ""Unknown"" status",May-25,,2025-05-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Jun-25,,2025-06-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Jul-25,,2025-07-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Aug-25,,2025-08-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Sep-25,,2025-09-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Oct-25,,2025-10-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Nov-25,,2025-11-01
2,"For this reason, these appointments are reported as ""Unknown"" status",Dec-25,,2025-12-01
Healthcare Professional12,GP,Feb-21,0.528036677848578,2021-02-01
SDS Role Group12,GP,Feb-21,,2021-02-01
Healthcare Professional,GP,Feb-21,11827794.0,2021-02-01
SDS Role Group12,GP,Feb-21,,2021-02-01
Healthcare Professional12,GP,Mar-21,0.528591400449815,2021-03-01
SDS Role Group12,GP,Mar-21,,2021-03-01
Healthcare Professional,GP,Mar-21,14391125.0,2021-03-01
SDS Role Group12,GP,Mar-21,,2021-03-01
Healthcare Professional12,GP,Apr-21,0.521899476095661,2021-04-01
SDS Role Group12,GP,Apr-21,,2021-04-01
Healthcare Professional,GP,Apr-21,12462924.0,2021-04-01
SDS Role Group12,GP,Apr-21,,2021-04-01
Healthcare Professional12,GP,May-21,0.524696135146615,2021-05-01
SDS Role Group12,GP,May-21,,2021-05-01
Healthcare Professional,GP,May-21,12334764.0,2021-05-01
SDS Role Group12,GP,May-21,,2021-05-01
Healthcare Professional12,GP,Jun-21,0.524568866803548,2021-06-01
SDS Role Group12,GP,Jun-21,,2021-06-01
Healthcare Professional,GP,Jun-21,14050148.0,2021-06-01
SDS Role Group12,GP,Jun-21,,2021-06-01
Healthcare Professional12,GP,Jul-21,0.518217588497926,2021-07-01
SDS Role Group12,GP,Jul-21,,2021-07-01
SDS Role Group12,GP,Jul-21,,2021-07-01
Healthcare Professional,GP,Jul-21,13338516.0,2021-07-01
Healthcare Professional12,GP,Aug-21,0.515635327283206,2021-08-01
SDS Role Group12,GP,Aug-21,0.503712135889014,2021-08-01
Healthcare Professional,GP,Aug-21,12299022.0,2021-08-01
SDS Role Group12,GP,Aug-21,12014628.0,2021-08-01
Healthcare Professional12,GP,Sep-21,0.507942308425197,2021-09-01
SDS Role Group12,GP,Sep-21,0.496601016860338,2021-09-01
Healthcare Professional,GP,Sep-21,14487785.0,2021-09-01
SDS Role Group12,GP,Sep-21,14164303.0,2021-09-01
Healthcare Professional12,GP,Oct-21,0.471912266942856,2021-10-01
SDS Role Group12,GP,Oct-21,0.460641481866618,2021-10-01
Healthcare Professional,GP,Oct-21,14300751.0,2021-10-01
SDS Role Group12,GP,Oct-21,13959203.0,2021-10-01
Healthcare Professional12,GP,Nov-21,0.489975816533229,2021-11-01
SDS Role Group12,GP,Nov-21,0.479253690256263,2021-11-01
SDS Role Group12,GP,Nov-21,14571742.0,2021-11-01
Healthcare Professional,GP,Nov-21,14897749.0,2021-11-01
Healthcare Professional12,GP,Dec-21,0.503356260761402,2021-12-01
SDS Role Group12,GP,Dec-21,0.492088589469156,2021-12-01
Healthcare Professional,GP,Dec-21,12654767.0,2021-12-01
SDS Role Group12,GP,Dec-21,12371489.0,2021-12-01
Healthcare Professional12,GP,Jan-22,0.512494912323447,2022-01-01
SDS Role Group12,GP,Jan-22,0.501870415971244,2022-01-01
Healthcare Professional,GP,Jan-22,13138050.0,2022-01-01
SDS Role Group12,GP,Jan-22,12865686.0,2022-01-01
Healthcare Professional12,GP,Feb-22,0.507575587866186,2022-02-01
SDS Role Group12,GP,Feb-22,0.49694564362582,2022-02-01
SDS Role Group12,GP,Feb-22,12600186.0,2022-02-01
Healthcare Professional,GP,Feb-22,12869711.0,2022-02-01
Healthcare Professional12,GP,Mar-22,0.511141048585378,2022-03-01
SDS Role Group12,GP,Mar-22,0.500786433120578,2022-03-01
SDS Role Group12,GP,Mar-22,14820782.0,2022-03-01
Healthcare Professional,GP,Mar-22,15127227.0,2022-03-01
Healthcare Professional12,GP,Apr-22,0.497990620946219,2022-04-01
SDS Role Group12,GP,Apr-22,0.487629208718656,2022-04-01
Healthcare Professional,GP,Apr-22,11908380.0,2022-04-01
SDS Role Group12,GP,Apr-22,11660609.0,2022-04-01
Healthcare Professional12,GP,May-22,0.501679528705613,2022-05-01
SDS Role Group12,GP,May-22,0.492003112799031,2022-05-01
Healthcare Professional,GP,May-22,13793935.0,2022-05-01
SDS Role Group12,GP,May-22,13527877.0,2022-05-01
Healthcare Professional12,GP,Jun-22,0.499223783087949,2022-06-01
SDS Role Group12,GP,Jun-22,0.489863609148457,2022-06-01
Healthcare Professional,GP,Jun-22,12893868.0,2022-06-01
SDS Role Group12,GP,Jun-22,12652115.0,2022-06-01
Healthcare Professional12,GP,Jul-22,0.49069144528408,2022-07-01
SDS Role Group12,GP,Jul-22,0.481457807543057,2022-07-01
Healthcare Professional,GP,Jul-22,12716443.0,2022-07-01
SDS Role Group12,GP,Jul-22,12477150.0,2022-07-01
Healthcare Professional12,GP,Aug-22,0.484653469046943,2022-08-01
SDS Role Group12,GP,Aug-22,0.476709731971687,2022-08-01
Healthcare Professional,GP,Aug-22,12837946.0,2022-08-01
SDS Role Group12,GP,Aug-22,12627525.0,2022-08-01
Healthcare Professional12,GP,Sep-22,0.480157534913733,2022-09-01
SDS Role Group12,GP,Sep-22,0.472681554186823,2022-09-01
Healthcare Professional,GP,Sep-22,13570908.0,2022-09-01
SDS Role Group12,GP,Sep-22,13359611.0,2022-09-01
Healthcare Professional12,GP,Oct-22,0.443197528708727,2022-10-01
SDS Role Group12,GP,Oct-22,0.434996526418516,2022-10-01
Healthcare Professional,GP,Oct-22,14182371.0,2022-10-01
SDS Role Group12,GP,Oct-22,13919938.0,2022-10-01
Healthcare Professional12,GP,Nov-22,0.467321922841553,2022-11-01
SDS Role Group12,GP,Nov-22,0.46003224323833,2022-11-01
Healthcare Professional,GP,Nov-22,14600894.0,2022-11-01
SDS Role Group12,GP,Nov-22,14373137.0,2022-11-01
Healthcare Professional12,GP,Dec-22,0.49583353182198,2022-12-01
SDS Role Group12,GP,Dec-22,0.487715915949912,2022-12-01
Healthcare Professional,GP,Dec-22,13270863.0,2022-12-01
SDS Role Group12,GP,Dec-22,13053597.0,2022-12-01
Healthcare Professional12,GP,Jan-23,0.484963656206505,2023-01-01
SDS Role Group12,GP,Jan-23,0.477075493814366,2023-01-01
Healthcare Professional,GP,Jan-23,14284185.0,2023-01-01
SDS Role Group12,GP,Jan-23,14051846.0,2023-01-01
Healthcare Professional12,GP,Feb-23,0.481360070211406,2023-02-01
SDS Role Group12,GP,Feb-23,0.473667605674297,2023-02-01
Healthcare Professional,GP,Feb-23,13125969.0,2023-02-01
SDS Role Group12,GP,Feb-23,12916207.0,2023-02-01
Healthcare Professional12,GP,Mar-23,0.482254431282713,2023-03-01
SDS Role Group12,GP,Mar-23,0.474850564958718,2023-03-01
Healthcare Professional,GP,Mar-23,15207703.0,2023-03-01
SDS Role Group12,GP,Mar-23,14974225.0,2023-03-01
Healthcare Professional12,GP,Apr-23,0.472984812600545,2023-04-01
SDS Role Group12,GP,Apr-23,0.465600273659964,2023-04-01
Healthcare Professional,GP,Apr-23,11426579.0,2023-04-01
SDS Role Group12,GP,Apr-23,11248180.0,2023-04-01
Healthcare Professional12,GP,May-23,0.477156499760597,2023-05-01
SDS Role Group12,GP,May-23,0.470114043764117,2023-05-01
Healthcare Professional,GP,May-23,13210322.0,2023-05-01
SDS Role Group12,GP,May-23,13015348.0,2023-05-01
Healthcare Professional12,GP,Jun-23,0.474091259502796,2023-06-01
SDS Role Group12,GP,Jun-23,0.467530392277602,2023-06-01
Healthcare Professional,GP,Jun-23,13935429.0,2023-06-01
SDS Role Group12,GP,Jun-23,13742579.0,2023-06-01
Healthcare Professional12,GP,Jul-23,0.465571391315123,2023-07-01
SDS Role Group12,GP,Jul-23,0.458938719140561,2023-07-01
Healthcare Professional,GP,Jul-23,12924895.0,2023-07-01
SDS Role Group12,GP,Jul-23,12740763.0,2023-07-01
Healthcare Professional9,GP,Jul-23,0.465441697421667,2023-07-01
SDS Role Group9,GP,Jul-23,0.45866725775635,2023-07-01
Healthcare Professional9,GP,Jul-23,12920150.0,2023-07-01
SDS Role Group9,GP,Jul-23,12732099.0,2023-07-01
Healthcare Professional9,GP,Aug-23,0.461831413763858,2023-08-01
SDS Role Group9,GP,Aug-23,0.454669459704858,2023-08-01
Healthcare Professional9,GP,Aug-23,13022156.0,2023-08-01
SDS Role Group9,GP,Aug-23,12820212.0,2023-08-01
Healthcare Professional9,GP,Sep-23,0.446044627146495,2023-09-01
SDS Role Group9,GP,Sep-23,0.439175637665017,2023-09-01
Healthcare Professional9,GP,Sep-23,13872665.0,2023-09-01
SDS Role Group9,GP,Sep-23,13659029.0,2023-09-01
Healthcare Professional9,GP,Oct-23,0.428435545977665,2023-10-01
SDS Role Group9,GP,Oct-23,0.421790426445799,2023-10-01
Healthcare Professional9,GP,Oct-23,14653715.0,2023-10-01
SDS Role Group9,GP,Oct-23,14426433.0,2023-10-01
Healthcare Professional9,GP,Nov-23,0.455311274797636,2023-11-01
SDS Role Group9,GP,Nov-23,0.449388943459777,2023-11-01
SDS Role Group9,GP,Nov-23,14135762.0,2023-11-01
Healthcare Professional9,GP,Nov-23,14322052.0,2023-11-01
Healthcare Professional9,GP,Dec-23,0.466492461071471,2023-12-01
SDS Role Group9,GP,Dec-23,0.46032023616117,2023-12-01
Healthcare Professional9,GP,Dec-23,12022551.0,2023-12-01
SDS Role Group9,GP,Dec-23,11863479.0,2023-12-01
Healthcare Professional9,GP,Jan-24,0.461142918920867,2024-01-01
SDS Role Group9,GP,Jan-24,0.45511539330902,2024-01-01
Healthcare Professional9,GP,Jan-24,14946093.0,2024-01-01
SDS Role Group9,GP,Jan-24,14750735.0,2024-01-01
Healthcare Professional9,GP,Feb-24,0.45698542774275,2024-02-01
SDS Role Group9,GP,Feb-24,0.450854701764835,2024-02-01
Healthcare Professional9,GP,Feb-24,13947437.0,2024-02-01
SDS Role Group9,GP,Feb-24,13760324.0,2024-02-01
Healthcare Professional9,GP,Mar-24,0.46187331517301,2024-03-01
SDS Role Group9,GP,Mar-24,0.455545335225216,2024-03-01
Healthcare Professional9,GP,Mar-24,13631802.0,2024-03-01
SDS Role Group9,GP,Mar-24,13445037.0,2024-03-01
Healthcare Professional9,GP,Apr-24,0.455771127109992,2024-04-01
SDS Role Group9,GP,Apr-24,0.449737033549465,2024-04-01
Healthcare Professional9,GP,Apr-24,13718468.0,2024-04-01
SDS Role Group9,GP,Apr-24,13536845.0,2024-04-01
Healthcare Professional9,GP,May-24,0.457741715780455,2024-05-01
SDS Role Group9,GP,May-24,0.451639653972225,2024-05-01
Healthcare Professional9,GP,May-24,13766919.0,2024-05-01
SDS Role Group9,GP,May-24,13583395.0,2024-05-01
Healthcare Professional9,GP,Jun-24,0.457724947500205,2024-06-01
SDS Role Group9,GP,Jun-24,0.451680565772786,2024-06-01
Healthcare Professional9,GP,Jun-24,12876071.0,2024-06-01
SDS Role Group9,GP,Jun-24,12706039.0,2024-06-01
Healthcare Professional9,GP,Jul-24,0.44707195443512,2024-07-01
SDS Role Group9,GP,Jul-24,0.44086057522225,2024-07-01
Healthcare Professional9,GP,Jul-24,13947779.0,2024-07-01
SDS Role Group9,GP,Jul-24,13753996.0,2024-07-01
Healthcare Professional9,GP,Aug-24,0.446100965904529,2024-08-01
SDS Role Group9,GP,Aug-24,0.439805829794613,2024-08-01
Healthcare Professional9,GP,Aug-24,12274208.0,2024-08-01
SDS Role Group9,GP,Aug-24,12101001.0,2024-08-01
Healthcare Professional9,GP,Sep-24,0.446416002037101,2024-09-01
SDS Role Group9,GP,Sep-24,0.440362951368731,2024-09-01
Healthcare Professional9,GP,Sep-24,13334400.0,2024-09-01
SDS Role Group9,GP,Sep-24,13153596.0,2024-09-01
Healthcare Professional9,GP,Oct-24,0.406806605964923,2024-10-01
SDS Role Group9,GP,Oct-24,0.400385074803272,2024-10-01
Healthcare Professional9,GP,Oct-24,15667569.0,2024-10-01
SDS Role Group9,GP,Oct-24,15420253.0,2024-10-01
Healthcare Professional9,GP,Nov-24,0.440068266903313,2024-11-01
SDS Role Group9,GP,Nov-24,0.433830417549152,2024-11-01
Healthcare Professional9,GP,Nov-24,13845342.0,2024-11-01
SDS Role Group9,GP,Nov-24,13649088.0,2024-11-01
Healthcare Professional9,GP,Dec-24,0.453159702515944,2024-12-01
SDS Role Group9,GP,Dec-24,0.446930725534331,2024-12-01
Healthcare Professional9,GP,Dec-24,12811321.0,2024-12-01
SDS Role Group9,GP,Dec-24,12635221.0,2024-12-01
Healthcare Professional9,GP,Jan-25,0.451776631279688,2025-01-01
SDS Role Group9,GP,Jan-25,0.445889809604672,2025-01-01
Healthcare Professional9,GP,Jan-25,14902327.0,2025-01-01
SDS Role Group9,GP,Jan-25,14708144.0,2025-01-01
Healthcare Professional9,GP,Feb-25,0.449583581061123,2025-02-01
SDS Role Group9,GP,Feb-25,0.443753742917145,2025-02-01
Healthcare Professional9,GP,Feb-25,13320845.0,2025-02-01
